type,original_title,title,overview,release_date,popularity,vote_average,genres,ott_platforms
movie,Des Teufels Bad,데블스 배스,"아나는 18세기 북 오스트리아의 스티리아 지방의 산골 마을 보금자리에서 행복한 신혼의 삶을 꿈꾼다. 하지만 익숙지 않은 매일의 고된 노동과 시어머니의 자잘한 간섭 그리고 신혼 첫날밤부터 시작된 남편의 무관심이 이어지면서, 아나의 일상은 점점 불행의 나락으로 침잠해 간다.",2024-03-08,28.044,6.8,"드라마, 미스터리, 역사, 공포",
movie,Presence,프레젠스,,2025-01-16,25.675,6.5,"공포, 스릴러",
movie,Miller's Girl,밀러스 걸,"미스터리한 대저택에서 홀로 지내는 18세 소녀이자 작가를 꿈꾸는 '카이로'는 예일대 입학을 꿈꾸며 입학 에세이 창작을 고민하고 있다. 친구 '위니'의 조언으로 문학 선생님 '밀러'와의 관계를 써보기로 한 '카이로'는 그와의 첫 대화에서 공통점이 많다는 걸 깨닫곤 가까운 사이로 발전하고자 한다. 점차 '밀러'와 많은 대화를 나누며 깊은 사이로 발전한 '카이로'는 마침내 완성한 에세이를 '밀러'에게 전하며 대학 추천서를 부탁하지만, 자신들의 부적절한 관계가 담긴 에세이를 본 '밀러'는 이를 거절한다. 이에. 배신감에 휩싸인 '카이로'는 위험한 결정을 하고 마는데...",2024-01-18,25.602,6.414,"스릴러, 코미디, 드라마",
movie,La sociedad de la nieve,안데스 설원의 생존자들,"1972년 10월 13일, 럭비팀을 칠레로 데려가기 위해 전세기를 띄운 우루과이 공군 571편이 안데스 산맥의 빙하와 충돌합니다.",2023-12-15,26.428,8.0,"드라마, 역사","Netflix, Netflix basic with Ads"
movie,Darkness of Man,Darkness of Man,,2024-05-07,25.449,6.5,액션,
movie,The Demon Disorder,The Demon Disorder,,2024-08-16,25.434,5.6,공포,
movie,ការណាត់ជួបជាមួយ ប៉ុល ពត,폴포트와의 조우,,2024-06-05,25.399,6.3,"역사, 드라마",
movie,Saptha Kandam,Saptha Kandam,,2024-12-06,25.385,0.0,"드라마, 로맨스",
movie,I Saw the TV Glow,빛나는 TV를 보았다,"10대인 오웬은 교외에서 생활하면서 살아간다. 오웬은 반 친구에게 신비로운 심야 TV 쇼를 소개받는데, 이 쇼는 그들 자신 아래에 있는 초자연적인 세계를 보여주는 것이다. TV의 창백한 빛 속에서, 오웬의 현실에 대한 시야에 금이 가기 시작한다.",2024-05-03,25.385,6.1,"드라마, 공포",
movie,The Thundermans Return,The Thundermans Return,,2024-03-07,25.384,6.988,"가족, SF, 액션, 코미디",
movie,名探偵コナン 100万ドルの五稜星（みちしるべ）,명탐정 코난: 100만 달러의 펜타그램,"홋카이도 하코다테에 있는 ‘오노에’ 재벌 가의 창고에 ‘괴도 키드’의 예고장이 도착한다. ‘빅 주얼’만을 노리는 키드가 이번에 노리는 것은 과거 신선조 귀신 부장 ‘히지카타 토시조’와 얽힌 전설적인 검. 검술 대회에 참가하기 위해 하코다테에 방문한 ‘핫토리 헤이지’와 그를 응원하기 위해 온 ‘코난’ 일행도 괴도 키드를 막기 위해 사건에 뛰어들게 된다. 한편, 가슴에 열 십 자(十) 모양의 자상을 입은 시신이 발견되고 ‘죽음의 상인’이라고 불리는 무기상이 용의자로 지목된다. 그 역시 괴도 키드가 찾는 검을 노리고 있었고, 그 검이 오노에 가문이 세대에 걸쳐 지킨 보물을 찾을 열쇠임이 밝혀진다. 검을 쫓는 키드에게 수수께끼의 검사가 습격해 오고, 절체절명의 위기가 닥쳐오는데…!",2024-04-12,25.321,7.0,"애니메이션, 범죄, 미스터리, 액션",
movie,Jackpot!,잭팟!,"가까운 미래, 해가 지기 전 당첨자를 죽이면 합법적으로 수십억 달러의 당첨금을 가질 수 있는 '그랜드 복권'이 생겨난다. 케이티 김은 의도치 않게 당첨 복권을 갖게 되며 아마추어 복권 당첨자 경호원으로 일하는 노엘 캐시디와 마지못해 힘을 합치고, 노엘은 상금의 일부를 받는 대가로 케이티를 일몰까지 지켜야만 한다.",2024-08-13,25.271,6.402,"코미디, 액션",Amazon Prime Video
movie,Woman in the Maze,Woman in the Maze,,2023-10-06,25.251,4.4,"공포, 스릴러",
movie,The Mouse Trap,The Mouse Trap,,2024-08-23,25.188,4.1,"공포, 스릴러",
movie,Laut Tengah,Laut Tengah,,2024-10-03,25.09,7.0,"드라마, 로맨스",
movie,The Watchers,더 워처스,"거대한 숲속에서 길을 잃은 예술가 ‘미나’(다코타 패닝). 누군가의 다급한 부름에 쉘터로 들어가지만, 곧 자신이 낯선 세 명의 사람들과 이곳에 고립되었음을 깨닫는다. 그리고 매일 밤, 거울 벽 너머에서 모든 것을 지켜보는 미지의 존재가 있음을 알게 되는데… 그들은 누구인가? 무엇인가? 어디에 있는가?",2024-06-06,28.598,6.446,"판타지, 공포, 미스터리",
movie,劇場版ハイキュー!! ゴミ捨て場の決戦,극장판 하이큐!! 쓰레기장의 결전,"봄철 고교 배구대회 미야기현 대표 결정전. 1회전과 2회전에서 우승 후보를 차례로 꺾은 카라스노 고등학교는 마침내 3회전에서 인연의 라이벌 네코마 고등학교와 맞붙게 된다. 공식 경기에서 처음으로 대결하는 두 고등학교, 통칭 까마귀 VS 고양이 ‘쓰레기장의 결전’. 약속의 땅에서 ‘한 번 더’가 없는 싸움이 드디어 시작된다!",2024-02-16,25.803,7.574,"애니메이션, 코미디",
movie,Gueules noires,Gueules noires,,2023-11-15,24.92,5.766,"모험, 공포, 드라마",
movie,Wanted Man,원티드 맨,열혈 수사로 기소 위기에 처한 베테랑 형사. 마약 단속반 살인사건의 목격자를 미국으로 이송하는 일급비밀 미션으로 멕시코에 급파된다. 목격자 인도와 함께 카르텔의 공격이 시작되고 사막에 완전 포위되어 생존을 건 추격전을 벌인다. 목표는 단 하나. 살아서 돌아가야 한다. 피할 수 없는 전쟁이 선포된다. 지킬 수 없다면 모조리 부숴버린다!,2024-04-01,24.851,6.7,액션,wavve
movie,A Family Affair,가족이라서 문제입니다,손 많이 가고 까칠한 데다 나를 제대로 인정해주지도 않는 스타 배우. 그 사람의 비서가 되는 것보다 더 끔찍한 일이 딱 하나 있다면? 바로 그 스타가 우리 엄마한테 반했다는 사실을 알게 되는 것.,2024-06-27,24.831,5.797,"로맨스, 코미디","Netflix, Netflix basic with Ads"
movie,Paradox Effect,파라독스 이펙트,공항에 딸을 데리러 가던 여자가 납치되고 범죄조직과 연루된 납치범의 조건을 들어주다가 오히려 범죄조직에 납치된 딸을 구하기 위해 납치범과 함께 고군분투하는 하룻밤의 이야기,2024-06-27,24.705,5.6,"액션, 스릴러",wavve
movie,La guerra dei nonni,La guerra dei nonni,,2023-11-30,25.753,5.586,코미디,
movie,मेरे हज़्बन्ड की बीवी,मेरे हज़्बन्ड की बीवी,,2025-02-21,33.415,10.0,"드라마, 코미디",
movie,唐探1900,唐探1900,,2025-01-29,24.62,5.8,"코미디, 미스터리, 액션",
movie,哪吒·魔童归来,나타: 마동귀래,,2024-07-30,24.456,8.0,"액션, 판타지",
movie,Taboo: Family Secrets,타부: 가족의 비밀,"유럽에서 활동하는 사진작가 '타일러'는 오랜만에 아빠와 새엄마가 살고 있는 미국 집에 방문한다. 집에 온 '타일러'는 분열된 가족의 모습을 바라보게 된다. 아빠는 자신의 비서와 바람을 피우고 있고, 여동생은 학교에 부적응하며 방황하고 있다. '타일러'는 집에 홀로 남겨진 새엄마 '아만다'에게 매력을 느끼게 되고 금기 된 사랑을 시작한다. 새엄마에게 빠져들면서 가족의 비밀이 하나씩 밝혀지고, 이들의 관계는 점점 파국으로 치닫게 되는데...",2024-10-22,24.316,5.75,"로맨스, 드라마, 스릴러",Watcha
movie,"그 시절, 우리가 좋아했던 소녀","그 시절, 우리가 좋아했던 소녀",선아에게 고백하기까지 수많은 날을 보낸 철없던 진우의 열여덟 첫사랑 스토리,2025-02-21,32.329,9.0,"로맨스, 드라마, 코미디","wavve, Watcha"
movie,Humane,휴메인,,2024-04-26,30.111,5.3,"스릴러, 공포, SF",
movie,Love Me,러브 미,,2025-01-31,56.307,6.5,"SF, 드라마, 로맨스",
movie,“骗骗”喜欢你,“骗骗”喜欢你,,2024-12-20,24.13,5.7,"코미디, 로맨스",
movie,മാർക്കോ,മാർക്കോ,,2024-12-20,24.027,6.639,"액션, 범죄, 스릴러",
movie,Il treno dei bambini,칠드런스 트레인,1940년대 후반 이탈리아. 한 어머니가 힘든 결정을 내려 아들을 북부로 보내는데. 그곳에서 아들은 가난을 벗어난 새로운 삶을 엿보게 된다.,2024-10-21,23.996,7.4,드라마,"Netflix, Netflix basic with Ads"
movie,Arthur the King,아서,"어드벤처 레이싱 팀 주장 ‘마이클’은 최고로 힘든 지형과 날씨의 도미니카 공화국에서 700KM를 질주해야 한다! 여러 단계를 통과하던 중, '마이클' 앞에 떠돌이 개 '아서'가 나타나고 그의 팀을 따라다니기 시작하는데, '아서'를 포기해야만 우승 할 수 있는 상황..!  마지막 도전! 우승을 놓칠 수 없는 경기! ‘’아서’와 끝가지 함께 할 수 있을까?",2024-03-15,23.969,7.61,"모험, 드라마",
movie,Caddo Lake,카도 레이크,,2024-11-28,25.723,7.327,"스릴러, 미스터리, 드라마, SF",
movie,The Absence of Eden,The Absence of Eden,,2024-04-12,55.423,4.8,"스릴러, 드라마, 로맨스, 범죄",
movie,Time Cut,타임 컷,한 십 대 소녀가 시간을 거슬러 2024년에서 2003년으로 돌아간다. 언니가 마스크를 쓴 살인마에게 살해당하기 며칠 전으로 돌아간 소녀. 과연 미래를 파괴하지 않고 과거를 바꿀 수 있을까?,2024-10-29,24.357,5.7,"공포, SF, 스릴러","Netflix, Netflix basic with Ads"
movie,Apartment 7A,아파트 7A,,2024-09-20,23.803,6.1,"공포, 스릴러",
movie,Invasie,인베이젼,"아무런 경고도 없이 이웃 독재 국가 베라과가 퀴라소와 아루바를 공격한다. 네덜란드의 정치인들은 당황한다. 갈등이 급격히 고조되면서 세 명의 젊은 해병대원들이 나서서 행동해야 한다. 아루바의 병영은 공격을 받고 있고, 영공은 폐쇄되었지만, 네덜란드 대사는 여전히 적대 지역에서 대피하지 못한 상태다. 갓 임명된 해병대원들은 자신들의구조 임무가 시간 싸움이 되었다는 것을 깨닫는다.",2024-04-11,23.681,4.3,"액션, 드라마, 스릴러",
movie,L'Abbé Pierre : Une vie de combats,L'Abbé Pierre : Une vie de combats,,2023-11-08,23.781,6.6,역사,
movie,Por donde pasa el silencio,Por donde pasa el silencio,,2024-09-25,23.633,4.8,드라마,
movie,Skal: Fight for Survival,Skal: Fight for Survival,,2023-11-24,24.375,5.445,"액션, 공포, 코미디, 스릴러",
movie,ゴールデンカムイ,골든 카무이,"변방의 대지 홋카이도, 참전 군인과 아이누족 소녀가 금괴의 위치를 문신으로 새긴 탈옥수들을 쫓는다. 그리고 여기에 무뢰한들과 부대를 이탈한 군인 무리가 가세하며, 이들과의 치열한 쟁탈전이 시작된다.",2024-01-19,23.181,6.7,"액션, 모험, 코미디","Netflix, Netflix basic with Ads"
movie,Justice League: Crisis on Infinite Earths Part Two,저스티스 리그: 크라이시스 온 인피닛 어스 파트 2,,2024-04-22,23.17,6.9,"애니메이션, SF, 액션",
movie,Loups-Garous,루가루: 늑대인간,"오래된 카드 게임의 내용이 현실이 되고, 일가족이 시간을 거슬러 중세 시대 마을에 떨어진다. 이제 이들은 집으로 돌아가기 위해 마을 안에 숨은 늑대인간들을 찾아내야 한다.",2024-10-22,23.145,5.6,"모험, 코미디, 판타지, 액션","Netflix, Netflix basic with Ads"
movie,নীল সুখ,নীল সুখ,,2025-02-18,49.237,0.0,"스릴러, 로맨스, 드라마",
movie,Duchess,Duchess,,2024-08-01,23.083,6.2,"액션, 범죄, 스릴러",
movie,Unang Tikim,Unang Tikim,,2024-07-07,23.017,5.0,"로맨스, 드라마",
movie,The Exorcist: Believer,엑소시스트: 믿는 자,"한날한시에 동시에 사라졌던 앤젤라와 캐서린.  기억이 전부 사라진 채 상처투성이 몸으로 돌아온 두 아이는  이상증세를 보이며 날이 갈수록 섬뜩하게 변해간다. 마침내 두 아이의 몸을 동시에 차지한 악마가 존재를 드러내고, 한 명을 살리면 한 명이 죽는다는 충격적인 사실이 밝혀지는데…",2023-10-04,23.009,5.9,"공포, 스릴러","Netflix, Netflix basic with Ads"
movie,Upgraded,업그레이드,미술 경매 회사의 인턴 아나는 막판에 상사와의 출장 동행이 결정되어 런던으로 향하려던 차 일등석으로 비행기표를 업그레이드 받는다. 편안한 일등석 좌석에 자리를 잡던 아나는 잘생기고 부유한 윌리엄을 만난 뒤 자신의 환상을 조금 더 즐겨 보기로 한다.,2024-02-07,23.269,7.2,"로맨스, 코미디",Amazon Prime Video
movie,シティーハンター,시티헌터,"백발백중의 명사수이자 구제 불능의 호색한. 사립 탐정 사에바 료가 돌연 사망한 파트너의 죽음을 조사하기 위해, 파트너의 여동생과 어쩔 수 없이 한 팀이 된다.",2024-04-24,22.85,6.5,액션,"Netflix, Netflix basic with Ads"
movie,One Fast Move,원 패스트 무브,불명예 제대한 군인이 오랫동안 만나지 않았던 아버지를 찾아가 자신의 꿈인 슈퍼스포트 오토바이 레이싱 출전을 도와달라고 부탁한다.,2024-08-07,22.679,6.644,"액션, 드라마, 로맨스",Amazon Prime Video
movie,Role Play,롤 플레이,뉴저지 교외에 살며 멋진 남편과 두 아이를 가진 엠마는 살인청부업자라는 비밀스러운 삶을 살고 있다. 결혼생활의 활기를 불어넣기 위해 남편과 하룻 밤 역할극을 하던 중 살인사건에 휘말리게 되고 남편은 그동안 아내가 감춰왔던 정체를 알게 되는데...,2023-12-14,22.578,6.0,"액션, 코미디, 로맨스",
movie,Big City Greens the Movie: Spacecation,빅 시티 그린 무비: 우주방학,"짜릿한 모험을 즐기는 크리켓 그린은 자신의 시골 가족을 속여 우주로 '자동차 여행'을 떠나고, 그 결과 빅 시티 전체가 위험에 빠진다.",2024-06-06,34.453,7.6,"애니메이션, 가족, 코미디, 음악, TV 영화",Disney Plus
movie,Salem's Lot,세일럼스 롯,,2024-10-03,22.395,6.2,공포,
movie,Dead Sea,이스케이프,"남자 친구들과 외딴 섬으로 여행을 가게 된 카야와 테사. 돌아오는 길에 우연한 사고로 제트스키가 서로 충돌하여 남친 한 명은 죽고, 세 사람은 바다에 표류한다. 지나가던 배에 의해 구조되지만, 그 배의 선장은 장기밀매를 하는 사람이었고, 카야는 죽음의 그림자가 드리워진 배에서 목숨을 건 탈출을 시도하는데...",2024-07-26,22.376,6.5,"공포, 스릴러",
movie,황야,황야,세상은 폐허로 변했다. 오직 힘이 지배하는 무법천지가 되었다. 그 황량한 땅에서 살아가는 자들이 생존을 위해 최후의 사투를 벌이는 액션 블록버스터.,2024-01-25,22.343,6.72,"SF, 액션","Netflix, Netflix basic with Ads"
movie,Saturday Night,새터데이 나이트,"1975년 10월 11일 저녁 11시 30분 '새터데이 나이트 라이브' 첫 방송을 준비하는 스튜디오는 엉망진창, 혼돈 그 차제다. 시간은 흐르고 쇼의 시작이 임박했음을 알리는 카운트다운에 출연진과 스태프들은 긴장한다. 이제 막이 오르기까지 남아 있는 시간은 불과 90분. 정치 풍자, 버라이어티쇼의 효시 격인 SNL은 이렇게 시작된다.",2024-09-27,22.177,6.816,"코미디, 드라마",
